"","X.1","X","cycle","election","bonica.rid","Cand.ID","Name","Party","State","seat","District","cfscore","male.winner","female.margin","female.pctile","prev.elect","democrat","total.votes","professional","pct.female.chamber","gop.gov","house","state.pres.dem","num.cands","won.again","pct.dem.last","female.cand.last","total.dist.last","female.inc","total.raised.candidate","log.total.raised.candidate","individual.money","log.individual.money","pac.money","log.pac.money","party.money","log.party.money","male.money","log.male.money","female.money","log.female.money","share.district.total","district.total","log.district.total","log.total.dist.last"
"1328",1328,122520,2008,"MI2008","cand71927","MI9738","LORI, MATT",200,"MI","state:lower","MI-59",0.641824179867816,1,40.1265563964844,40.1,NA,1,39.824,0.516,0.252747253,0,1,0.5733,2,1,0,0,11863,0,20425,9.9245149197282,1812,7.50273821075485,16625,9.71872301409103,500,6.21660610108486,2536.71,7.83901737854643,250,5.52545293913178,1,20425,9.9245149197282,9.3811795916611
"1329",1329,108339,2006,"MI2006","cand42819","MI5542","ANDERSON, GLENN S",100,"MI","state:upper","MI-6",-0.587316220196494,1,47.550350189209,47.6,1,0,100.096,0.516,0.283950617,0,0,0.5123,2,1,45.8406028747559,1,538321,1,403285,12.9073987870133,94467,11.456016431797,163226,12.0028971490047,143457,11.873797588415,71050,11.1711532080216,23716.72,10.0739777270752,0.922846858474008,437001,12.9876907624046,13.1962103154916
"1330",1330,94975,2004,"MI2004","cand70653","MI5568","NOFS, MIKE",200,"MI","state:lower","MI-62",0.642010336428442,1,46.6270637512207,46.6,NA,1,39.224,0.516,0.195488722,0,1,0.5123,2,1,46.8111686706543,0,327948,0,127709,11.7575095172193,43522,10.6810448129775,111425,11.6211159724211,247,5.51342874616498,-3426,0,10936.5,9.29995253066587,0.86192025268614,148168,11.9061020441026,12.7006103382127
"1331",1331,122565,2008,"MI2008","cand71902","MI9122","SEGAL, KATE",100,"MI","state:lower","MI-62",-0.605299278089901,0,61.8687438964844,61.9,NA,0,40.455,0.516,0.252747253,0,1,0.5733,2,1,46.3903732299805,1,148168,0,183238,12.1185411332937,32018,10.3740847555821,96440,11.4766867013828,53852,10.8940133913392,19351.38,9.87057068831039,12994.53,9.47236073116119,0.907401813436864,201937,12.2157110465502,11.9061020441026
"1332",1332,82875,2002,"MI2002","cand70627","MI5537","WENKE, LORENCE",200,"MI","state:lower","MI-63",0.674033996507634,1,43.4788055419922,43.5,NA,1,32.011,0.516,0.22027972,1,1,0.5128,2,1,42.0425796508789,0,46640,0,454793,13.0275976493592,19895,9.89827398548324,52171,10.8623012314902,2684,7.89543600694297,370650,12.8230161980443,4995,8.51639287124547,0.977637382952562,465196,13.0502141011374,10.7502138210244
"1333",1333,122164,2008,"MI2008","cand71928","MI9739","BOLGER, JAMES",200,"MI","state:lower","MI-63",0.781379137773682,1,43.3922462463379,43.4,NA,1,48.829,0.516,0.252747253,0,1,0.5733,2,1,44.935905456543,1,121792,0,110134,11.6094530852113,59670,10.996601419216,47493,10.7683586662547,0,0,47765,10.7740693683166,12485,9.43236329562169,0.803123997316454,137132,11.8286992445882,11.7100699506558
"1334",1334,51972,1996,"MI1996","cand70472","MI19051","SCRANTON, JUDITH L",200,"MI","state:lower","MI-66",0.587302060916385,0,72.20597828343,72.2,NA,1,40.223,0.516,0.236051502,1,1,0.5169,2,1,NA,NA,NA,0,40824,10.6170254227438,17660,9.77911409769637,22064,10.0017479217036,0,0,10487.5,9.25803469783884,6972.5,8.84987252979875,0.888308636333964,45957,10.7354614556808,NA
"1335",1335,122554,2008,"MI2008","cand71905","MI9130","ROGERS, BILL",200,"MI","state:lower","MI-66",0.760735488303641,1,37.3332816832206,37.3,NA,1,53.304,0.516,0.252747253,0,1,0.5733,2,1,34.2564964294434,0,69446,0,41317,10.6290293165319,22515,10.0219814465839,18200,9.80923181661041,400,5.99396142730657,17025.43,9.74252212161669,5590,8.62891344102665,0.909605266054642,45423,10.7237738636765,11.1483047511314
"1336",1336,82698,2002,"MI2002","cand78033","MI12290","BYRUM, DIANNE",100,"MI","state:lower","MI-67",-0.305937435038265,0,58.9423751831055,58.9,NA,0,32.469,0.516,0.22027972,1,1,0.5128,2,1,40.2560768127441,0,244506,0,216029,12.2831679369136,30909,10.3388350351262,167264,12.0273346600676,1500,7.31388683163346,19683.53,9.88758832704505,11075,9.31253588429085,0.543186315553913,397707,12.8934708322478,12.4069951274733
"1337",1337,108220,2006,"MI2006","cand71891","MI8548","BYRUM, BARB",100,"MI","state:lower","MI-67",-0.563730372072561,0,59.6656227111816,59.7,NA,0,38.28,0.516,0.214285714,0,1,0.5123,2,1,54.8002738952637,1,397707,0,110360,11.6115030283312,24640,10.1121670012395,80680,11.2982583866368,500,6.21660610108486,14500,9.5819728915479,12556.55,9.43807735730052,0.718410071801949,153617,11.9422177706548,12.8934708322478
"1338",1338,122429,2008,"MI2008","cand71891","MI8548","BYRUM, BARB",100,"MI","state:lower","MI-67",-0.563730372072561,0,64.6442331474498,64.6,NA,0,48.864,0.516,0.252747253,0,1,0.5733,2,1,59.6656227111816,1,288736,1,181150,12.1070806963232,48216,10.7834669349511,112042,11.6266380051669,12822,9.45899571245912,20648,9.93542217106647,25537.46,10.1479408301961,0.733864302960574,246844,12.4165118371327,12.5732680547942
"1339",1339,108345,2006,"MI2006","cand71872","MI8355","BAUER, JOAN",100,"MI","state:lower","MI-68",-0.401027857584497,0,93.889551496308,93.9,NA,0,30.725,0.516,0.214285714,0,1,0.5123,2,1,68.8250503540039,0,51008,0,60219,11.005743196119,27475,10.2210681753338,32447,10.3873940869509,500,6.21660610108486,13385,9.50196466366059,13540,9.51347739898282,1,60219,11.005743196119,10.8397377621499
"1340",1340,82643,2002,"MI2002","cand70532","MI20684","WHITMER, GRETCHEN",100,"MI","state:lower","MI-69",-0.289722038869484,0,62.5395164489746,62.5,NA,0,28.785,0.516,0.22027972,1,1,0.5128,2,1,68.4125900268555,0,61355,0,74713,11.2214093854307,32050,10.3750836631101,42433,10.6557052066731,0,0,19645,9.88562903423482,11755,9.37211902753881,0.982251554632344,76063,11.2393172232498,11.0244319464106
"1341",1341,82565,2002,"MI2002","cand70624","MI5534","EMMONS, JUDY K",200,"MI","state:lower","MI-70",0.716013299796548,0,65.8167419433594,65.8,NA,1,22.198,0.516,0.22027972,1,1,0.5128,2,1,56.5888710021973,1,724491,0,30375,10.3213751806428,3750,8.22977775008189,29675,10.2980939173094,500,6.21660610108486,2650,7.88269220628903,-6650,0,0.806537266668437,37661,10.5363803552309,13.4932246183055
"1342",1342,94930,2004,"MI2004","cand70624","MI5534","EMMONS, JUDY",200,"MI","state:lower","MI-70",0.716013299796548,0,65.9705301655018,66,NA,1,34.476,0.516,0.195488722,0,1,0.5123,2,1,34.1832580566406,1,54768,1,19000,9.85219425814858,500,6.21660610108486,17800,9.78700991447743,0,0,500,6.21660610108486,0,0,0.916059977821706,20741,9.93986769662888,10.91086136077
"1343",1343,60592,1998,"MI1998","cand70494","MI19806","TABOR, SUSAN",200,"MI","state:lower","MI-71",0.670342955543515,0,61.1579246520996,61.2,NA,1,33.111,0.516,0.273972603,1,1,0.5169,2,1,38.3208961486816,1,88295,0,52711,10.8725794414014,17121,9.74811946530243,35190,10.4685456470758,0,0,12480,9.43196276691845,4641,8.44290058683438,0.901798087286787,58451,10.9759440753937,11.3884387598472
"1344",1344,94912,2004,"MI2004","cand70574","MI5474","SAK, MICHAEL G",100,"MI","state:lower","MI-76",-0.114375489802142,1,31.2593717434444,31.3,NA,0,31.282,0.516,0.195488722,0,1,0.5123,2,1,60.6982612609863,0,117721,0,114686,11.6499532381264,45832,10.7327596346669,63179,11.0537430743561,0,0,37321,10.5273382440934,8861,9.08952775175944,0.970681337283115,118150,11.6797102826151,11.6760726970446
"1345",1345,60612,1998,"MI1998","cand70526","MI20351","VOORHEES, JOANNE",200,"MI","state:lower","MI-77",1.16677101651867,0,61.1597417916963,61.2,NA,1,22.01,0.516,0.273972603,1,1,0.5169,2,1,43.574592590332,0,109127,0,12261,9.41417877223239,3200,8.07121853996986,6600,8.79497643168877,0,0,2200,7.69666708152646,3361,8.12029131396856,1,12261,9.41417877223239,11.6002676205799
"1346",1346,60489,1998,"MI1998","cand70428","MI17120","MIDDAUGH, MARY",200,"MI","state:lower","MI-80",0.576791911938982,0,64.2774420530169,64.3,NA,1,24.439,0.516,0.273972603,1,1,0.5169,2,1,34.1620445251465,0,80014,0,19767,9.89176915958193,400,5.99396142730657,18367,9.81836529911929,0,0,200,5.30330490805908,200,5.30330490805908,0.680822483984294,29034,10.2762228360214,11.2899568983453
"1347",1347,94915,2004,"MI2004","cand70591","MI5500","SCHUITMAKER, TONYA",200,"MI","state:lower","MI-80",0.798188459264553,0,58.296688079834,58.3,NA,1,37.069,0.516,0.195488722,0,1,0.5123,2,1,31.8850612640381,1,39648,0,41926,10.6436614385238,24850,10.1206532721638,46913,10.7560714173526,750,6.62140565176413,16315,9.69990150043745,-24503.48,0,0.923337811350673,45407,10.7234215571662,10.5877957844289
"1348",1348,95099,2004,"MI2004","cand70641","MI5555","PAVLOV, PHILLIP J",200,"MI","state:lower","MI-81",0.689482374112852,1,43.5716285705566,43.6,NA,1,46.567,0.516,0.195488722,0,1,0.5123,2,1,33.5433807373047,1,46417,0,60944,11.0177106887184,17473,9.76846934085804,39779,10.591119552408,0,0,11218,9.32536404854496,4355,8.37930948405285,1,60944,11.0177106887184,10.7454210504242
"1349",1349,60356,1998,"MI1998","cand70015","MI14270","GILBERT, JUD",200,"MI","state:lower","MI-82",0.738475122011371,1,43.6222915649414,43.6,NA,1,30.489,0.516,0.273972603,1,1,0.5169,2,1,54.3286476135254,1,450416,0,155530,11.9545939180386,33105,10.4074698138201,74550,11.2192387339192,12256,9.41385248134116,26056,10.1680417250959,6569,8.79026911147866,0.812689090120547,191377,12.1620005835912,13.0179268791553
"1350",1350,82764,2002,"MI2002","cand71646","MI67161","STAHL, JOHN",200,"MI","state:lower","MI-82",1.04980400536049,1,6.57663317759367,6.6,NA,1,27.911,0.516,0.22027972,1,1,0.5128,3,1,40.135871887207,0,191377,0,55339,10.9212331830656,25336,10.1400210569691,20641,9.93508311412588,0,0,18438.56,9.82225363565454,9149.33,9.12154522319299,0.86717856303377,63815,11.0637435514168,12.1620005835912
"1351",1351,108264,2006,"MI2006","cand70553","MI3542","BALL, RICHARD J",200,"MI","state:lower","MI-85",0.656233584457804,1,44.6349411010742,44.6,NA,1,35.638,0.516,0.214285714,0,1,0.5123,2,1,45.4464950561523,0,276477,0,28115,10.2440585207263,15995,9.68009396996671,15117,9.62364136585212,300,5.70711026474888,9442.96,9.153130662703,2905,7.97453284413023,0.77037950404165,36495,10.5049305438857,12.5298829138445
"1352",1352,108400,2006,"MI2006","cand70615","MI5524","HILDENBRAND, DAVE",200,"MI","state:lower","MI-86",0.880456231308444,1,34.439853148656,34.4,NA,1,44.62,0.516,0.214285714,0,1,0.5123,2,1,30.9985275268555,0,96799,0,119881,11.6942548630708,23422,10.0614737245929,78824,11.2749854844133,400,5.99396142730657,17275,9.75707353408059,6397.1,8.76375635027166,1,119881,11.6942548630708,11.4803919426328
"1353",1353,82613,2002,"MI2002","cand70584","MI5490","NEWELL, GARY A",200,"MI","state:lower","MI-87",0.475476538032365,1,35.9004440307617,35.9,NA,1,30.696,0.516,0.22027972,1,1,0.5128,2,1,0,0,17150,0,68923,11.1407452184235,16040,9.68290322361684,54369,10.90356781014,0,0,11623.43,9.36086419699537,1530,7.33367639565768,0.8953597131648,76978,11.251274945726,9.74975345259409
"1354",1354,108501,2006,"MI2006","cand70605","MI5514","JACKSON, SHANELLE",100,"MI","state:lower","MI-9",-0.148536204960287,0,93.7185220119335,93.7,NA,0,24.819,0.516,0.214285714,0,1,0.5123,2,1,95.0243148803711,0,65633,0,32174,10.3789139519503,7310,8.89713534229332,23864,10.08016822944,0,0,5735,8.65451738227946,1550,7.34665516317654,1,32174,10.3789139519503,11.091833897226
"1355",1355,82703,2002,"MI2002","cand70609","MI5518","FARHAT, DAVID",200,"MI","state:lower","MI-91",0.65065563237109,1,49.2468147277832,49.2,0,1,29.342,0.516,0.22027972,1,1,0.5128,2,1,46.3468399047852,0,111587,0,230737,12.3490338127499,48767,10.7948296390463,126696,11.7495536880494,23851,10.079623350243,44432.18,10.70174176663,11480,9.34844877409381,0.87817511969735,262746,12.4789430650267,11.622559834689
"1356",1356,94835,2004,"MI2004","cand70609","MI5518","FARHAT, DAVID",200,"MI","state:lower","MI-91",0.65065563237109,1,47.9726905822754,48,0,1,42.914,0.516,0.195488722,0,1,0.5123,2,0,49.2468147277832,1,223903,0,273728,12.5198901915866,47538,10.769305705775,158315,11.9723483146718,38932,10.5695974990277,31303,10.3515011638902,8213.16,9.01361477326519,0.443213152871038,617599,13.3335946585204,12.3189682013358
"1357",1357,108245,2006,"MI2006","cand71884","MI8507","VALENTINE, MARY",100,"MI","state:lower","MI-91",-0.983269949691834,0,55.8840026855469,55.9,NA,0,35.69,0.516,0.214285714,0,1,0.5123,2,1,47.9726905822754,1,262746,0,227480,12.3348176014207,82371,11.3190008523252,119770,11.6933368652429,1750,7.46794233228585,38900.78,10.5687952869144,44268.86,10.6980593633087,0.438317099723499,518985,13.1596302599963,12.4789430650267
"1358",1358,108273,2006,"MI2006","cand70651","MI5566","BENNETT, DOUG",100,"MI","state:lower","MI-92",-0.592598824420992,1,29.3471554051531,29.3,NA,0,25.948,0.516,0.214285714,0,1,0.5123,2,1,65.5880126953125,0,84216,0,32350,10.384369299929,975,6.88346258641309,23875,10.0806290492885,2500,7.82444593087762,900,6.80350525760834,75,4.33073334028633,1,32350,10.384369299929,11.3411402059312
"1359",1359,82812,2002,"MI2002","cand69980","MI13632","ELKINS, JENNIFER",100,"MI","state:lower","MI-97",-0.623573455564867,0,50.599292755127,50.6,1,0,28.617,0.516,0.22027972,1,1,0.5128,2,0,65.8837051391602,0,30806,0,214956,12.2781886350031,21961,9.99706896615766,90197,11.4097625328559,84023,11.3388577513026,13833,9.53488460916053,8328,9.02749867993534,0.431736518527296,497887,13.1181284226288,10.3354647551844
"1360",1360,95005,2004,"MI2004","cand70603","MI5512","MOORE, TIM",200,"MI","state:lower","MI-97",0.878032456830615,1,48.3358039855957,48.3,0,1,43.204,0.516,0.195488722,0,1,0.5123,2,1,50.599292755127,1,60158,1,121919,11.7111121687871,15275,9.63403824834541,70752,11.1669502174334,19488,9.87760548282202,7851.69,8.96861142723597,3930,8.27664912542186,0.749790903052815,162604,11.9990730760393,11.0047297133903
"1361",1361,95002,2004,"MI2004","cand70573","MI5473","CAUL, BILL",200,"MI","state:lower","MI-99",0.884620324713204,1,43.2158164978027,43.2,NA,1,37.838,0.516,0.195488722,0,1,0.5123,2,1,38.1419486999512,0,59750,0,72391,11.1898372612545,33501,10.4193604175236,34709,10.4547831088558,700,6.55250788703459,22779,10.0336382370012,10872.43,9.29407747771876,0.839218641316949,86260,11.3651212702018,10.9979244697938
"1362",1362,108686,2006,"MN2006","cand72511","MN487","FISCHBACH, MICHELLE",200,"MN","state:upper","MN-14",0.287405128110498,0,58.0468063354492,58,NA,1,33.883,0.179,0.327731092,1,0,0.5109,2,1,43.0008697509766,1,99371,1,24528,10.1075706011116,950,6.85751406254539,5400,8.59433940059289,750,6.62140565176413,700,6.55250788703459,250,5.52545293913178,0.54050242397532,45380,10.7228267583338,11.5066155995742
"1363",1363,83028,2002,"MN2002","cand73533","MN7602","WERGIN, BETSY",200,"MN","state:upper","MN-16",0.67228578693185,0,61.3220481872559,61.3,NA,1,32.843,0.179,0.32173913,0,0,0.4791,2,1,NA,NA,NA,0,60173,11.0049790257051,1850,7.5234813125735,4975,8.51238163441901,450,6.11146733950268,1550,7.34665516317654,500,6.21660610108486,0.571063870171776,105370,11.5652332445936,NA
"1364",1364,52313,1996,"MN1996","cand42945","MN19615","STEVENS, DAN",200,"MN","state:upper","MN-17",1.03630655416209,1,45.8340187072754,45.8,NA,1,30.473,0.179,0.25,1,0,0.511,2,1,NA,NA,NA,0,61192,11.0217717410017,3600,8.18896686364888,6686,8.80792062205398,2100,7.650168700845,2500,7.82444593087762,850,6.74641212857337,0.619289545592551,98810,11.500954093189,NA
"1365",1365,83321,2002,"MN2002","cand72543","MN5583","NIENOW, SEAN",200,"MN","state:upper","MN-17",0.797727263991202,1,47.472728729248,47.5,NA,1,36.027,0.179,0.32173913,0,0,0.4791,2,0,NA,NA,NA,0,47546,10.7694529424582,4620,8.43836641087027,5100,8.53719187792293,150,5.01727983681492,5407.54,8.59573446480892,1320,7.18614430452233,0.501106637718429,94882,11.4603892932674,NA
"1366",1366,108714,2006,"MN2006","cand72570","MN5610","KOCH, AMY T",200,"MN","state:upper","MN-19",0.365391122366031,0,61.4139518737793,61.4,NA,1,38.304,0.179,0.327731092,1,0,0.5109,2,1,38.1333847045898,0,68711,1,37542,10.5332155852264,2000,7.60140233458373,5300,8.57565076098781,1000,6.90875477931522,1375,7.22693601849329,625,6.4393503711001,0.694335016367974,54069,10.8980162876609,11.1376645818415
"1367",1367,108705,2006,"MN2006","cand73555","MN8556","SHERAN, KATHLEEN",100,"MN","state:upper","MN-23",-0.874662608519701,0,57.5000762939453,57.5,NA,0,33.113,0.179,0.327731092,1,0,0.5109,2,1,47.3505058288574,1,87952,0,64885,11.0803717511713,11570,9.35625724687634,6300,8.74846362994206,1650,7.40913644392013,5855,8.67522205564115,4965,8.51036996606811,0.745624619344756,87021,11.3739047478198,11.3845464901004
"1368",1368,83051,2002,"MN2002","cand72553","MN5593","ROSEN, JULIE",200,"MN","state:upper","MN-24",0.58051331585631,0,51.8539296900199,51.9,0,1,33.176,0.179,0.32173913,0,0,0.4791,2,1,NA,NA,NA,0,37105,10.5215070104042,7050,8.86092472971904,7600,8.93603509656604,500,6.21660610108486,3825,8.2495751500002,3157,8.05769419481559,0.630908658096987,58812,10.9821011946975,NA
"1369",1369,108801,2006,"MN2006","cand72553","MN5593","ROSEN, JULIE",200,"MN","state:upper","MN-24",0.58051331585631,0,62.2365608215332,62.2,NA,1,31.459,0.179,0.327731092,1,0,0.5109,2,1,43.9926452636719,1,108757,1,24755,10.1167827677955,1900,7.55013534248843,7450,8.91610353055373,1020,6.92853781816467,900,6.80350525760834,1000,6.90875477931522,1,24755,10.1167827677955,11.5968713146955
"1370",1370,83229,2002,"MN2002","cand72533","MN5572","SPARKS, DAN",100,"MN","state:upper","MN-27",-0.49222901972208,1,49.9884002543737,49.75,0,0,33.125,0.179,0.32173913,0,0,0.4791,2,1,NA,NA,NA,1,59840,10.9994296126484,4650,8.4448375292241,7475,8.91945316857545,1250,7.13169851046691,3125,8.04750951098142,1525,7.3304052118444,0.669306310538443,89406,11.4009430730035,NA
"1371",1371,52156,1996,"MN1996","cand72517","MN495","KISCADEN, SHEILA",200,"MN","state:upper","MN-30",0.107604536642341,0,69.4988721751952,69.5,NA,1,28.376,0.179,0.25,1,0,0.511,2,1,NA,NA,NA,1,102257,11.5352445312195,6860,8.83360848269089,5963,8.69349667588463,250,5.52545293913178,4213,8.34616759436413,2646.68,7.88143906383299,0.789513507670689,129519,11.7715828675064,NA
"1372",1372,108848,2006,"MN2006","cand73544","MN8356","LYNCH, ANN",100,"MN","state:upper","MN-30",-0.906482584091039,0,52.5319633483887,52.5,NA,0,31.754,0.179,0.327731092,1,0,0.5109,2,0,19.3468189239502,1,195744,0,68030,11.1277040633391,11842,9.37949225472149,7400,8.90937040519747,5000,8.5173931714189,6515,8.78201596972194,5326.58,8.58065238028424,0.491070784067449,138534,11.8388710618471,12.1845629620423
"1373",1373,108669,2006,"MN2006","cand72573","MN5613","ROPES, SHARON",100,"MN","state:upper","MN-31",-0.961058343679343,0,72.4439034389691,72.4,NA,0,30.5,0.179,0.327731092,1,0,0.5109,3,0,46.9428215026855,1,88179,0,67676,11.1224868908787,11395,9.3410176956178,8610,9.06079573469617,2500,7.82444593087762,5270,8.56997537685521,1700.49,7.43925961675648,0.491617027458957,137660,11.8325421559524,11.3871241184076
"1374",1374,83211,2002,"MN2002","cand72519","MN498","LIMMER, WARREN",200,"MN","state:upper","MN-32",-0.071132826638879,1,35.0672149658203,35.1,NA,1,38.161,0.179,0.32173913,0,0,0.4791,2,1,NA,NA,NA,0,48338,10.7859732797979,3625,8.1958853913148,9000,9.10509096125709,1000,6.90875477931522,3625,8.1958853913148,0,0,0.692739832038751,69778,11.1530740528224,NA
"1375",1375,108858,2006,"MN2006","cand105591","MN503","OLSON, GEN",200,"MN","state:upper","MN-33",1.07477603901505,1,13.5495337157225,13.5,NA,1,38.078,0.179,0.327731092,1,0,0.5109,3,1,34.8772239685059,1,68384,0,36318,10.5000687651197,5650,8.63958779962984,1150,7.04838640872188,5500,8.61268517287546,2875,7.96415571884094,2775,7.9287663216267,1,36318,10.5000687651197,11.1328941581189
"1376",1376,52273,1996,"MN1996","cand72418","MN2907","ROBLING, CLAIRE",200,"MN","state:upper","MN-35",0.294250452719938,0,57.6703872680664,57.7,NA,1,34.04,0.179,0.25,1,0,0.511,2,1,NA,NA,NA,0,42585,10.6592573575752,2950,7.98989937494294,2350,7.76259604854007,1400,7.24494154633701,2200,7.69666708152646,750,6.62140565176413,1,42585,10.6592573575752,NA
"1377",1377,52161,1996,"MN1996","cand72293","MN15934","KNUTSON, DAVID L",200,"MN","state:upper","MN-36",-0.0165061394100686,1,42.4335784912109,42.4,NA,1,34.402,0.179,0.25,1,0,0.511,2,1,NA,NA,NA,0,57721,10.9633763377551,2450,7.80425138352811,5600,8.63070043220983,1000,6.90875477931522,2211,7.70165236264223,250,5.52545293913178,0.971881261470593,59391,10.9918979787196,NA
"1378",1378,82969,2002,"MN2002","cand73528","MN7594","MCGINN, MIKE",200,"MN","state:upper","MN-38",0.828724580543499,1,49.9624290466309,49.75,0,1,33.269,0.179,0.32173913,0,0,0.4791,2,0,NA,NA,NA,1,65295,11.0866707426545,8637,9.06392635352065,6800,8.82482493917564,5800,8.66578559546606,8461.83,9.04343891202891,1825,7.50988306115491,0.515546536967438,126652,11.7491984468567,NA
